ID,X,Y,residual_log,residual_orig,MAE_log,MAE_orig,y_pred_log,y_pred_orig,Avg_AVGIL,lux,DN,LV
698,114.1619283,22.32615692,0.12245520637553442,1.9966160896065475,0.12245520637553442,1.9966160896065475,3.1356413316459477,23.003383910393453,43.70177841,25.0,1139,5
699,114.1618991,22.32600072,0.23974224213773399,4.542403185381506,0.23974224213773399,4.542403185381506,3.018354295883748,20.457596814618494,40.96412659,25.0,1139,5
700,114.1622581,22.32625023,0.16784100241141564,5.64400505255211,0.16784100241141564,5.64400505255211,3.5933591132821467,36.35599494744789,56.20531845,42.0,1585,6
701,114.16086,22.32672913,0.3844834467749929,14.747090677641246,0.3844834467749929,14.747090677641246,3.514116538253445,33.586242652358756,53.81414795,48.33333333,1009,5
702,114.16086,22.32672913,-0.14816062199454594,-3.5551864735243726,0.14816062199454594,3.5551864735243726,2.920749344234327,18.555186473524373,38.81414795,15.0,1009,5
703,114.16086,22.32672913,-0.37862232232429527,-11.586242652358756,0.37862232232429527,11.586242652358756,3.514116538253445,33.586242652358756,53.81414795,22.0,1009,5
704,114.1618869,22.32742432,-0.23269558149604253,-10.169903593648222,0.23269558149604253,10.169903593648222,3.788043642985456,44.16990359364822,62.53236008,34.0,1381,6
705,114.1618174,22.32748504,-0.028228497579888767,-2.1738585850108265,0.028228497579888767,2.1738585850108265,3.7418005642841967,42.17385858501083,60.96886444,40.0,1381,6
706,114.1616755,22.32762007,-0.493857189724177,-20.797360481520045,0.493857189724177,20.797360481520045,3.9278443942093233,50.797360481520045,67.50307846,30.0,1222,6
707,114.1618072,22.32765007,-0.3509657227987355,-13.192720456084473,0.3509657227987355,13.192720456084473,3.7182615527852096,41.19272045608447,60.18783951,28.0,1222,6
708,114.1618869,22.32742432,-0.69700118962714,-23.169903593648222,0.69700118962714,23.169903593648222,3.788043642985456,44.16990359364822,62.53236008,21.0,1381,6
709,114.1618174,22.32748504,-0.30781335979905045,-12.173858585010827,0.30781335979905045,12.173858585010827,3.7418005642841967,42.17385858501083,60.96886444,30.0,1381,6
710,114.1619626,22.32751795,-0.14335474636955192,-6.086592139048292,0.14335474636955192,6.086592139048292,3.639862307836032,38.08659213904829,57.65684891,32.0,1381,6
711,114.1618869,22.32742432,-0.23269558149604253,-10.169903593648222,0.23269558149604253,10.169903593648222,3.788043642985456,44.16990359364822,62.53236008,34.0,1381,6
712,114.1618174,22.32748504,-0.21544003966803515,-9.173858585010827,0.21544003966803515,9.173858585010827,3.7418005642841967,42.17385858501083,60.96886444,33.0,1381,6
713,114.1619626,22.32751795,-0.11350178321987059,-5.086592139048292,0.11350178321987059,5.086592139048292,3.639862307836032,38.08659213904829,57.65684891,33.0,1381,6
714,114.1618869,22.32742432,-0.2616831183692945,-11.169903593648222,0.2616831183692945,11.169903593648222,3.788043642985456,44.16990359364822,62.53236008,33.0,1381,6
